date,ticker,weight
2026-04-06,CASH,0.0
2026-04-06,DIS,0.07146
2026-04-06,NKE,0.05
2026-04-06,SBUX,0.07854
2026-04-06,TGT,0.4
2026-04-06,TSLA,0.4
2026-04-07,CASH,0.17542192439999993
2026-04-07,DIS,0.058924349282376
2026-04-07,NKE,0.041228903780000006
2026-04-07,SBUX,0.064762362057624
2026-04-07,TGT,0.32983123024000005
2026-04-07,TSLA,0.32983123024000005
2026-04-08,CASH,0.07321156975999998
2026-04-08,DIS,0.0662283012249504
2026-04-08,NKE,0.046339421512000004
2026-04-08,SBUX,0.0727899633110496
2026-04-08,TGT,0.37071537209600003
2026-04-08,TSLA,0.37071537209600003
2026-04-09,CASH,0.0
2026-04-09,DIS,0.07146
2026-04-09,NKE,0.05
2026-04-09,SBUX,0.07854
2026-04-09,TGT,0.4
2026-04-09,TSLA,0.4
2026-04-10,CASH,0.10713969536000001
2026-04-10,DIS,0.0638037973695744
2026-04-10,NKE,0.044643015232000004
2026-04-10,SBUX,0.0701252483264256
2026-04-10,TGT,0.35714412185600003
2026-04-10,TSLA,0.35714412185600003
2026-04-13,CASH,0.0
2026-04-13,DIS,0.07146
2026-04-13,NKE,0.05
2026-04-13,SBUX,0.07854
2026-04-13,TGT,0.4
2026-04-13,TSLA,0.4
2026-04-14,CASH,0.0
2026-04-14,DIS,0.07146
2026-04-14,NKE,0.05
2026-04-14,SBUX,0.07854
2026-04-14,TGT,0.4
2026-04-14,TSLA,0.4
2026-04-15,CASH,0.0
2026-04-15,DIS,0.07146
2026-04-15,NKE,0.05
2026-04-15,SBUX,0.07854
2026-04-15,TGT,0.4
2026-04-15,TSLA,0.4
2026-04-16,CASH,0.0
2026-04-16,DIS,0.07146
2026-04-16,NKE,0.05
2026-04-16,SBUX,0.07854
2026-04-16,TGT,0.4
2026-04-16,TSLA,0.4
2026-04-17,CASH,0.0
2026-04-17,DIS,0.07146
2026-04-17,NKE,0.05
2026-04-17,SBUX,0.07854
2026-04-17,TGT,0.4
2026-04-17,TSLA,0.4
2026-04-20,CASH,0.0
2026-04-20,DIS,0.07146
2026-04-20,NKE,0.05
2026-04-20,SBUX,0.07854
2026-04-20,TGT,0.4
2026-04-20,TSLA,0.4
2026-04-21,CASH,0.0
2026-04-21,DIS,0.07146
2026-04-21,NKE,0.05
2026-04-21,SBUX,0.07854
2026-04-21,TGT,0.4
2026-04-21,TSLA,0.4
2026-04-22,CASH,0.0
2026-04-22,DIS,0.07146
2026-04-22,NKE,0.05
2026-04-22,SBUX,0.07854
2026-04-22,TGT,0.4
2026-04-22,TSLA,0.4
2026-04-23,CASH,0.0
2026-04-23,DIS,0.07146
2026-04-23,NKE,0.05
2026-04-23,SBUX,0.07854
2026-04-23,TGT,0.4
2026-04-23,TSLA,0.4
2026-04-24,CASH,0.0
2026-04-24,DIS,0.07146
2026-04-24,NKE,0.05
2026-04-24,SBUX,0.07854
2026-04-24,TGT,0.4
2026-04-24,TSLA,0.4
2026-04-27,CASH,0.0
2026-04-27,DIS,0.07146
2026-04-27,NKE,0.05
2026-04-27,SBUX,0.07854
2026-04-27,TGT,0.4
2026-04-27,TSLA,0.4
2026-04-28,CASH,0.013113779680000048
2026-04-28,DIS,0.0705228893040672
2026-04-28,NKE,0.049344311016
2026-04-28,SBUX,0.07751004374393279
2026-04-28,TGT,0.394754488128
2026-04-28,TSLA,0.394754488128
2026-04-29,CASH,0.0
2026-04-29,DIS,0.07146
2026-04-29,NKE,0.05
2026-04-29,SBUX,0.07854
2026-04-29,TGT,0.4
2026-04-29,TSLA,0.4
2026-04-30,CASH,0.0
2026-04-30,DIS,0.07146
2026-04-30,NKE,0.05
2026-04-30,SBUX,0.07854
2026-04-30,TGT,0.4
2026-04-30,TSLA,0.4
2026-05-01,CASH,0.0
2026-05-01,DIS,0.07146
2026-05-01,NKE,0.05
2026-05-01,SBUX,0.07854
2026-05-01,TGT,0.4
2026-05-01,TSLA,0.4
2026-05-04,CASH,0.11963259450666663
2026-05-04,DIS,0.0629110547965536
2026-05-04,NKE,0.04401837027466667
2026-05-04,SBUX,0.0691440560274464
2026-05-04,TGT,0.3521469621973334
2026-05-04,TSLA,0.3521469621973334
2026-05-05,CASH,0.0
2026-05-05,DIS,0.07146
2026-05-05,NKE,0.05
2026-05-05,SBUX,0.07854
2026-05-05,TGT,0.4
2026-05-05,TSLA,0.4
2026-05-06,CASH,0.0
2026-05-06,DIS,0.07146
2026-05-06,NKE,0.05
2026-05-06,SBUX,0.07854
2026-05-06,TGT,0.4
2026-05-06,TSLA,0.4
2026-05-07,CASH,0.0
2026-05-07,DIS,0.07146
2026-05-07,NKE,0.05
2026-05-07,SBUX,0.07854
2026-05-07,TGT,0.4
2026-05-07,TSLA,0.4
2026-05-08,CASH,0.0
2026-05-08,DIS,0.07146
