date,ticker,weight
2026-01-02,NKE,0.05
2026-01-02,TGT,0.4
2026-01-02,DIS,0.17696
2026-01-02,SBUX,0.05
2026-01-02,TSLA,0.32304
2026-01-05,NKE,0.05
2026-01-05,TGT,0.2831
2026-01-05,DIS,0.4
2026-01-05,SBUX,0.2169
2026-01-05,TSLA,0.05
2026-01-06,NKE,0.1262
2026-01-06,TGT,0.33715
2026-01-06,DIS,0.24929
2026-01-06,SBUX,0.23736
2026-01-06,TSLA,0.05
2026-01-07,NKE,0.05
2026-01-07,TGT,0.1
2026-01-07,DIS,0.4
2026-01-07,SBUX,0.4
2026-01-07,TSLA,0.05
2026-01-08,NKE,0.23190000000000002
2026-01-08,TGT,0.27917000000000003
2026-01-08,DIS,0.35381000000000007
2026-01-08,SBUX,0.08512000000000002
2026-01-08,TSLA,0.05000000000000001
2026-01-09,NKE,0.05
2026-01-09,TGT,0.4
2026-01-09,DIS,0.31825
2026-01-09,SBUX,0.18175
2026-01-09,TSLA,0.05
2026-01-12,NKE,0.05000050000500006
2026-01-12,TGT,0.23759237592375926
2026-01-12,DIS,0.3755337553375534
2026-01-12,SBUX,0.24659246592465928
2026-01-12,TSLA,0.09028090280902809
2026-01-13,NKE,0.05
2026-01-13,TGT,0.4
2026-01-13,DIS,0.4
2026-01-13,SBUX,0.1
2026-01-13,TSLA,0.05
2026-01-14,NKE,0.05
2026-01-14,TGT,0.4
2026-01-14,DIS,0.34921
2026-01-14,SBUX,0.05
2026-01-14,TSLA,0.15079
2026-01-15,NKE,0.17062170621706213
2026-01-15,TGT,0.15853158531585315
2026-01-15,DIS,0.3110831108311083
2026-01-15,SBUX,0.30976309763097626
2026-01-15,TSLA,0.050000500005000045
2026-01-16,NKE,0.07491
2026-01-16,TGT,0.35003
2026-01-16,DIS,0.12506
2026-01-16,SBUX,0.4
2026-01-16,TSLA,0.05
2026-01-20,NKE,0.4
2026-01-20,TGT,0.05
2026-01-20,DIS,0.05
2026-01-20,SBUX,0.4
2026-01-20,TSLA,0.1
2026-01-21,NKE,0.05
2026-01-21,TGT,0.16178
2026-01-21,DIS,0.33822
2026-01-21,SBUX,0.4
2026-01-21,TSLA,0.05
2026-01-22,NKE,0.2198
2026-01-22,TGT,0.4
2026-01-22,DIS,0.2802
2026-01-22,SBUX,0.05
2026-01-22,TSLA,0.05
2026-01-23,NKE,0.05
2026-01-23,TGT,0.05
2026-01-23,DIS,0.4
2026-01-23,SBUX,0.4
2026-01-23,TSLA,0.1
2026-01-26,NKE,0.17691
2026-01-26,TGT,0.16249
2026-01-26,DIS,0.22301
2026-01-26,SBUX,0.38759
2026-01-26,TSLA,0.05
2026-01-27,NKE,0.04999950000499995
2026-01-27,TGT,0.24387756122438775
2026-01-27,DIS,0.3999960000399996
2026-01-27,SBUX,0.22132778672213277
2026-01-27,TSLA,0.08479915200847991
2026-01-28,NKE,0.09486094860948609
2026-01-28,TGT,0.17501175011750117
2026-01-28,DIS,0.3842938429384294
2026-01-28,SBUX,0.27497274972749725
2026-01-28,TSLA,0.07086070860708607
2026-01-29,NKE,0.05
2026-01-29,TGT,0.17276
2026-01-29,DIS,0.32724
2026-01-29,SBUX,0.4
2026-01-29,TSLA,0.05
2026-01-30,NKE,0.05
2026-01-30,TGT,0.21708
2026-01-30,DIS,0.29854
2026-01-30,SBUX,0.38438
2026-01-30,TSLA,0.05
2026-02-02,NKE,0.12759999999999996
2026-02-02,TGT,0.3999999999999999
2026-02-02,DIS,0.04999999999999999
2026-02-02,SBUX,0.37239999999999995
2026-02-02,TSLA,0.04999999999999999
2026-02-03,NKE,0.29280292802928026
2026-02-03,TGT,0.17901179011790117
2026-02-03,DIS,0.17870178701787015
2026-02-03,SBUX,0.2994829948299483
2026-02-03,TSLA,0.050000500005000045
2026-02-04,NKE,0.05
2026-02-04,TGT,0.4
2026-02-04,DIS,0.05
2026-02-04,SBUX,0.37785
2026-02-04,TSLA,0.12215
2026-02-05,NKE,0.16246
2026-02-05,TGT,0.19501
2026-02-05,DIS,0.21293
2026-02-05,SBUX,0.3796
2026-02-05,TSLA,0.05
2026-02-06,NKE,0.05
2026-02-06,TGT,0.4
2026-02-06,DIS,0.36592
2026-02-06,SBUX,0.05
2026-02-06,TSLA,0.13408
2026-02-09,NKE,0.050000500005000045
2026-02-09,TGT,0.27517275172751726
2026-02-09,DIS,0.2289022890228902
2026-02-09,SBUX,0.39592395923959234
2026-02-09,TSLA,0.050000500005000045
2026-02-10,NKE,0.23827238272382723
2026-02-10,TGT,0.2352623526235262
2026-02-10,DIS,0.4000040000400004
2026-02-10,SBUX,0.05000050000500005
2026-02-10,TSLA,0.07646076460764607
2026-02-11,NKE,0.05
2026-02-11,TGT,0.4
2026-02-11,DIS,0.26286
2026-02-11,SBUX,0.09931
2026-02-11,TSLA,0.18783
