date,ticker,weight
2026-03-27,TSLA,0.32000000000000006
2026-03-30,CASH,0.0
2026-03-30,DIS,0.05
2026-03-30,NKE,0.05
2026-03-30,SBUX,0.1
2026-03-30,TGT,0.4
2026-03-30,TSLA,0.4
2026-03-31,CASH,0.0
2026-03-31,DIS,0.05
2026-03-31,NKE,0.05
2026-03-31,SBUX,0.1
2026-03-31,TGT,0.4
2026-03-31,TSLA,0.4
2026-04-01,CASH,0.0
2026-04-01,DIS,0.05
2026-04-01,NKE,0.05
2026-04-01,SBUX,0.1
2026-04-01,TGT,0.4
2026-04-01,TSLA,0.4
2026-04-02,CASH,0.0
2026-04-02,DIS,0.05
2026-04-02,NKE,0.05
2026-04-02,SBUX,0.30353
2026-04-02,TGT,0.4
2026-04-02,TSLA,0.19647
2026-04-06,CASH,0.0
2026-04-06,DIS,0.05
2026-04-06,NKE,0.05
2026-04-06,SBUX,0.4
2026-04-06,TGT,0.4
2026-04-06,TSLA,0.1
2026-04-07,CASH,0.0
2026-04-07,DIS,0.05
2026-04-07,NKE,0.05
2026-04-07,SBUX,0.4
2026-04-07,TGT,0.4
2026-04-07,TSLA,0.1
2026-04-08,CASH,0.0
2026-04-08,DIS,0.05
2026-04-08,NKE,0.05
2026-04-08,SBUX,0.4
2026-04-08,TGT,0.4
2026-04-08,TSLA,0.1
2026-04-09,CASH,0.0
2026-04-09,DIS,0.05
2026-04-09,NKE,0.05
2026-04-09,SBUX,0.4
2026-04-09,TGT,0.4
2026-04-09,TSLA,0.1
2026-04-10,CASH,0.0
2026-04-10,DIS,0.05
2026-04-10,NKE,0.05
2026-04-10,SBUX,0.4
2026-04-10,TGT,0.4
2026-04-10,TSLA,0.1
2026-04-13,CASH,0.0
2026-04-13,DIS,0.05
2026-04-13,NKE,0.05
2026-04-13,SBUX,0.4
2026-04-13,TGT,0.4
2026-04-13,TSLA,0.1
2026-04-14,CASH,0.0
2026-04-14,DIS,0.05
2026-04-14,NKE,0.05
2026-04-14,SBUX,0.1
2026-04-14,TGT,0.4
2026-04-14,TSLA,0.4
2026-04-15,CASH,0.0
2026-04-15,DIS,0.05
2026-04-15,NKE,0.05
2026-04-15,SBUX,0.24638
2026-04-15,TGT,0.4
2026-04-15,TSLA,0.25362
2026-04-16,CASH,0.0
2026-04-16,DIS,0.05
2026-04-16,NKE,0.05
2026-04-16,SBUX,0.25231
2026-04-16,TGT,0.4
2026-04-16,TSLA,0.24769
2026-04-17,CASH,0.0
2026-04-17,DIS,0.05
2026-04-17,NKE,0.05
2026-04-17,SBUX,0.32925
2026-04-17,TGT,0.4
2026-04-17,TSLA,0.17075
2026-04-20,CASH,0.0
2026-04-20,DIS,0.05
2026-04-20,NKE,0.05
2026-04-20,SBUX,0.1
2026-04-20,TGT,0.4
2026-04-20,TSLA,0.4
2026-04-21,CASH,0.0
2026-04-21,DIS,0.05
2026-04-21,NKE,0.05
2026-04-21,SBUX,0.1
2026-04-21,TGT,0.4
2026-04-21,TSLA,0.4
2026-04-22,CASH,0.0
2026-04-22,DIS,0.05
2026-04-22,NKE,0.05
2026-04-22,SBUX,0.1
2026-04-22,TGT,0.4
2026-04-22,TSLA,0.4
2026-04-23,CASH,0.0
2026-04-23,DIS,0.05
2026-04-23,NKE,0.05
2026-04-23,SBUX,0.1
2026-04-23,TGT,0.4
2026-04-23,TSLA,0.4
2026-04-24,CASH,0.0
2026-04-24,DIS,0.05
2026-04-24,NKE,0.05
2026-04-24,SBUX,0.3636
2026-04-24,TGT,0.4
2026-04-24,TSLA,0.1364
2026-04-27,CASH,0.0
2026-04-27,DIS,0.05
2026-04-27,NKE,0.05
2026-04-27,SBUX,0.4
2026-04-27,TGT,0.4
2026-04-27,TSLA,0.1
2026-04-28,CASH,0.0
2026-04-28,DIS,0.05
2026-04-28,NKE,0.05
2026-04-28,SBUX,0.4
2026-04-28,TGT,0.4
2026-04-28,TSLA,0.1
2026-04-29,CASH,0.0
2026-04-29,DIS,0.05
2026-04-29,NKE,0.05
2026-04-29,SBUX,0.4
